feature,importance,fold
POLICY_Main_Insurance_Coverage_Group_竊盜_MEAN,11337.787621498108,1
POLICY_Imported_or_Domestic_Car_index_40_MEAN,92.10830020904541,1
POLICY_qpt_MAX,18398.927602767944,1
POLICY_qpt_MEAN,664.1657009124756,1
POLICY_Insured_Amount2_MAX,2834.6166610717773,1
POLICY_Insured_Amount2_MEAN,16352.676965713501,1
POLICY_Insured_Amount2_SUM,11121.51635169983,1
POLICY_fassured_cat_0_MEAN,609.3453998565674,1
POLICY_iply_area_area_9_MEAN,101.02600860595703,1
POLICY_iply_area_area_16_MEAN,9.429389953613281,1
POLICY_iply_area_area_12_MEAN,23.64780044555664,1
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MAX,1580.7778511047363,1
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MEAN,78.91460132598877,1
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_SUM,2164.1353492736816,1
POLICY_plia_acc_MAX,36190.80467128754,1
POLICY_plia_acc_MEAN,2519.9535007476807,1
POLICY_COUNT,36648.14248371124,1
POLICY_CURR_Deductible_calc_MAX,19021.406086921692,1
POLICY_CURR_Deductible_calc_MEAN,38266.292766571045,1
POLICY_CURR_Deductible_calc_SUM,1204.2151975631714,1
POLICY_CURR_Insured_Amount1_MAX,287.9184970855713,1
POLICY_CURR_Insured_Amount1_MEAN,132079.4455356598,1
POLICY_CURR_Insured_Amount1_SUM,118115.99082279205,1
POLICY_CURR_Insured_Amount3_MAX,62010.30872631073,1
POLICY_CURR_Insured_Amount3_MEAN,2936.3506002426147,1
POLICY_CURR_Insured_Amount3_SUM,67806.58709335327,1
POLICY_CURR_Insured_Amount2_MAX,0.0,1
POLICY_CURR_Insured_Amount2_MEAN,16371.730438232422,1
POLICY_CURR_Insured_Amount2_SUM,3404820.4068489075,1
POLICY_CURR_Premium_MAX,92406.09991645813,1
POLICY_CURR_Premium_MEAN,36588.78462982178,1
POLICY_CURR_Premium_SUM,4289420.102228165,1
CLAIM_Coverage_03L_MEAN,0.0,1
CLAIM_Coverage_16P_MEAN,22052.176255226135,1
CLAIM_Marital_Status_of_Driver_stat_2_MEAN,18.58370018005371,1
CLAIM_Driver_days_from_accident_MEAN,5993.969282150269,1
CLAIM_Coverage_15F_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_2_MEAN,61.37610054016113,1
CLAIM_Coverage_00I_MEAN,337.7977981567383,1
CLAIM_Coverage_02K_MEAN,0.0,1
CLAIM_Driver's_Relationship_with_Insured_rls_4_MEAN,0.0,1
CLAIM_Coverage_20B_MEAN,333.6470031738281,1
CLAIM_Paid_Loss_Amount_MEAN,37702.6501159668,1
CLAIM_Paid_Loss_Amount_MAX,664860.1184692383,1
CLAIM_Paid_Loss_Amount_SUM,20549.245423316956,1
CLAIM_Coverage_41E_MEAN,77.11970043182373,1
CLAIM_Coverage_45@_MEAN,0.0,1
CLAIM_Driver's_Gender_MEAN,368.36058807373047,1
CLAIM_Cause_of_Loss_cause_5_MEAN,13.797800064086914,1
CLAIM_Driver's_Relationship_with_Insured_rls_5_MEAN,0.0,1
CLAIM_Nature_of_the_claim_MEAN,37.36880016326904,1
CLAIM_Nature_of_the_claim_MAX,0.0,1
CLAIM_At_Fault?_MAX,927.5241222381592,1
CLAIM_At_Fault?_MEAN,578.2704000473022,1
CLAIM_At_Fault?_SUM,4921.717010498047,1
CLAIM_paid_Expenses_Amount_MAX,121.29345989227295,1
CLAIM_paid_Expenses_Amount_MEAN,42.674201011657715,1
CLAIM_paid_Expenses_Amount_SUM,41.45521068572998,1
CLAIM_Cause_of_Loss_cause_1_MEAN,418.5714988708496,1
CLAIM_Coverage_04M_MEAN,86.94159984588623,1
CLAIM_Driver's_Relationship_with_Insured_rls_1_MEAN,207.93359851837158,1
CLAIM_Driver's_Relationship_with_Insured_rls_2_MEAN,30.460200309753418,1
CLAIM_Driver's_Relationship_with_Insured_rls_7_MEAN,0.0,1
CLAIM_Deductible_MAX,0.0,1
CLAIM_Deductible_SUM,0.0,1
CLAIM_number_of_claimants_MAX,0.0,1
CLAIM_number_of_claimants_MEAN,443.0751028060913,1
CLAIM_number_of_claimants_SUM,857.2598948478699,1
CLAIM_Salvage_or_Subrogation?_MAX,708.8284521102905,1
CLAIM_Salvage_or_Subrogation?_MEAN,509.0537967681885,1
CLAIM_Salvage_or_Subrogation?_SUM,553.9777507781982,1
CLAIM_Driver_days_from_birth_MEAN,311.79809761047363,1
CLAIM_Cause_of_Loss_cause_4_MEAN,13.565500259399414,1
CLAIM_Coverage_07P_MEAN,0.0,1
CLAIM_Coverage_55J_MEAN,132.26449871063232,1
CLAIM_Coverage_33O_MEAN,0.0,1
CLAIM_Coverage_16G_MEAN,12.072099685668945,1
CLAIM_Driver's_Relationship_with_Insured_rls_6_MEAN,33.47110080718994,1
CLAIM_Coverage_05E_MEAN,0.0,1
CLAIM_Coverage_51O_MEAN,35.60169982910156,1
CLAIM_Marital_Status_of_Driver_stat_1_MEAN,0.0,1
CLAIM_Driver's_Relationship_with_Insured_rls_3_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_0_MEAN,4263.190917015076,1
CLAIM_Coverage_20K_MEAN,140.05213928222656,1
CLAIM_COUNT,0.0,1
CLAIM_NUNIQUE_COUNT,147.16914081573486,1
POLICY_Insured_Amount1_MAX,11139.260345458984,2
POLICY_Insured_Amount1_MEAN,759.2615032196045,2
POLICY_Insured_Amount1_SUM,7421.502473831177,2
POLICY_fassured_cat_1_MEAN,671.0324020385742,2
POLICY_Imported_or_Domestic_Car_index_30_MEAN,659.7084922790527,2
POLICY_Policy_days_from_ibirth_MEAN,33376.645681381226,2
POLICY_Manafactured_Year_and_Month_diff_MAX,27568.743808746338,2
POLICY_Manafactured_Year_and_Month_MAX,1151.4880065917969,2
POLICY_Engine_Displacement_(Cubic_Centimeter)_MAX,8854.69038772583,2
POLICY_iply_area_area_14_MEAN,0.0,2
POLICY_Imported_or_Domestic_Car_index_20_MEAN,0.0,2
POLICY_Imported_or_Domestic_Car_index_10_MEAN,9800.453300476074,2
POLICY_Policy_days_from_dbirth_MEAN,7985.726387023926,2
POLICY_lia_class_MAX,122772.02643871307,2
POLICY_lia_class_MEAN,5435.492664337158,2
POLICY_Coverage_Deductible_if_applied_MAX,1161.4889945983887,2
POLICY_Coverage_Deductible_if_applied_MEAN,4563.224498748779,2
POLICY_Coverage_Deductible_if_applied_SUM,12379.691493034363,2
POLICY_Deductible_calc_MAX,24741.863655090332,2
POLICY_Deductible_calc_MEAN,6554.2506980896,2
POLICY_Deductible_calc_SUM,6325.858736038208,2
POLICY_iply_area_area_5_MEAN,25.73900032043457,2
POLICY_Main_Insurance_Coverage_Group_車損_MEAN,935.4745998382568,2
POLICY_Imported_or_Domestic_Car_index_90_MEAN,0.0,2
POLICY_iply_area_area_0_MEAN,69.53870010375977,2
POLICY_Insured_Amount3_MAX,1113473.242362976,2
POLICY_Insured_Amount3_MEAN,92379.24555206299,2
POLICY_Insured_Amount3_SUM,15427.586288452148,2
POLICY_iply_area_area_15_MEAN,0.0,2
POLICY_iply_area_area_4_MEAN,0.0,2
POLICY_Replacement_cost_of_insured_vehicle_MAX,1593.6769065856934,2
POLICY_Replacement_cost_of_insured_vehicle_MEAN,0.0,2
POLICY_Replacement_cost_of_insured_vehicle_SUM,5250.516738891602,2
POLICY_iply_area_area_2_MEAN,347.30389976501465,2
POLICY_Premium_MAX,16131.398615837097,2
POLICY_Premium_MEAN,25943.05637741089,2
POLICY_Premium_SUM,546452.4747123718,2
POLICY_Imported_or_Domestic_Car_index_50_MEAN,0.0,2
POLICY_iply_area_area_10_MEAN,0.0,2
POLICY_pdmg_acc_MAX,145577.6578655243,2
POLICY_pdmg_acc_MEAN,9692.758079528809,2
POLICY_iply_area_area_8_MEAN,359.6227035522461,2
POLICY_Main_Insurance_Coverage_Group_車責_MEAN,2806.207098007202,2
POLICY_Main_Insurance_Coverage_Group_竊盜_MEAN,13202.723775863647,2
POLICY_Imported_or_Domestic_Car_index_40_MEAN,0.0,2
POLICY_qpt_MAX,16107.6510887146,2
POLICY_qpt_MEAN,670.0638046264648,2
POLICY_Insured_Amount2_MAX,6655.111864089966,2
POLICY_Insured_Amount2_MEAN,5160.797887802124,2
POLICY_Insured_Amount2_SUM,8866.443410873413,2
POLICY_fassured_cat_0_MEAN,456.9286918640137,2
POLICY_iply_area_area_9_MEAN,18.101600646972656,2
POLICY_iply_area_area_16_MEAN,0.0,2
POLICY_iply_area_area_12_MEAN,0.0,2
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MAX,91.31579971313477,2
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MEAN,0.0,2
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_SUM,257.3239994049072,2
POLICY_plia_acc_MAX,41873.522468566895,2
POLICY_plia_acc_MEAN,2193.663209915161,2
POLICY_COUNT,38994.92102432251,2
POLICY_CURR_Deductible_calc_MAX,1933.2042865753174,2
POLICY_CURR_Deductible_calc_MEAN,85622.30075645447,2
POLICY_CURR_Deductible_calc_SUM,14607.357688903809,2
POLICY_CURR_Insured_Amount1_MAX,128.92300415039062,2
POLICY_CURR_Insured_Amount1_MEAN,161539.19836902618,2
POLICY_CURR_Insured_Amount1_SUM,233370.69346618652,2
POLICY_CURR_Insured_Amount3_MAX,48012.47132873535,2
POLICY_CURR_Insured_Amount3_MEAN,1919.5890159606934,2
POLICY_CURR_Insured_Amount3_SUM,8455.68034362793,2
POLICY_CURR_Insured_Amount2_MAX,243589.60986328125,2
POLICY_CURR_Insured_Amount2_MEAN,479101.1665916443,2
POLICY_CURR_Insured_Amount2_SUM,184.09460067749023,2
POLICY_CURR_Premium_MAX,98655.76966667175,2
POLICY_CURR_Premium_MEAN,37161.572920799255,2
POLICY_CURR_Premium_SUM,4188832.4665613174,2
CLAIM_Coverage_03L_MEAN,0.0,2
CLAIM_Coverage_16P_MEAN,30288.144596099854,2
CLAIM_Marital_Status_of_Driver_stat_2_MEAN,0.0,2
CLAIM_Driver_days_from_accident_MEAN,4404.386688232422,2
CLAIM_Coverage_15F_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_2_MEAN,0.0,2
CLAIM_Coverage_00I_MEAN,338.70019912719727,2
CLAIM_Coverage_02K_MEAN,0.0,2
CLAIM_Driver's_Relationship_with_Insured_rls_4_MEAN,0.0,2
CLAIM_Coverage_20B_MEAN,2643.5399780273438,2
CLAIM_Paid_Loss_Amount_MEAN,20878.6554813385,2
CLAIM_Paid_Loss_Amount_MAX,299658.3259296417,2
CLAIM_Paid_Loss_Amount_SUM,17064.221815109253,2
CLAIM_Coverage_41E_MEAN,0.0,2
CLAIM_Coverage_45@_MEAN,0.0,2
CLAIM_Driver's_Gender_MEAN,323.0380039215088,2
CLAIM_Cause_of_Loss_cause_5_MEAN,15096.861022949219,2
CLAIM_Driver's_Relationship_with_Insured_rls_5_MEAN,0.0,2
CLAIM_Nature_of_the_claim_MEAN,0.0,2
CLAIM_Nature_of_the_claim_MAX,0.0,2
CLAIM_At_Fault?_MAX,545.7422904968262,2
CLAIM_At_Fault?_MEAN,620.6575050354004,2
CLAIM_At_Fault?_SUM,4428.837289810181,2
CLAIM_paid_Expenses_Amount_MAX,48.879600524902344,2
CLAIM_paid_Expenses_Amount_MEAN,0.0,2
CLAIM_paid_Expenses_Amount_SUM,22.403200149536133,2
CLAIM_Cause_of_Loss_cause_1_MEAN,0.0,2
CLAIM_Coverage_04M_MEAN,0.0,2
CLAIM_Driver's_Relationship_with_Insured_rls_1_MEAN,89.49020195007324,2
CLAIM_Driver's_Relationship_with_Insured_rls_2_MEAN,0.0,2
CLAIM_Driver's_Relationship_with_Insured_rls_7_MEAN,0.0,2
CLAIM_Deductible_MAX,0.0,2
CLAIM_Deductible_SUM,0.0,2
CLAIM_number_of_claimants_MAX,0.0,2
CLAIM_number_of_claimants_MEAN,98.94770050048828,2
CLAIM_number_of_claimants_SUM,0.0,2
CLAIM_Salvage_or_Subrogation?_MAX,0.0,2
CLAIM_Salvage_or_Subrogation?_MEAN,24.288400650024414,2
CLAIM_Salvage_or_Subrogation?_SUM,0.0,2
CLAIM_Driver_days_from_birth_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_4_MEAN,0.0,2
CLAIM_Coverage_07P_MEAN,0.0,2
CLAIM_Coverage_55J_MEAN,0.0,2
CLAIM_Coverage_33O_MEAN,0.0,2
CLAIM_Coverage_16G_MEAN,0.0,2
CLAIM_Driver's_Relationship_with_Insured_rls_6_MEAN,0.0,2
CLAIM_Coverage_05E_MEAN,0.0,2
CLAIM_Coverage_51O_MEAN,0.0,2
CLAIM_Marital_Status_of_Driver_stat_1_MEAN,0.0,2
CLAIM_Driver's_Relationship_with_Insured_rls_3_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_0_MEAN,5853.238721847534,2
CLAIM_Coverage_20K_MEAN,37894.64288330078,2
CLAIM_COUNT,0.0,2
CLAIM_NUNIQUE_COUNT,0.0,2
POLICY_Insured_Amount1_MAX,13309.594881534576,3
POLICY_Insured_Amount1_MEAN,4855.1215806007385,3
POLICY_Insured_Amount1_SUM,10742.950168132782,3
POLICY_fassured_cat_1_MEAN,992.1291103363037,3
POLICY_Imported_or_Domestic_Car_index_30_MEAN,10234.060380935669,3
POLICY_Policy_days_from_ibirth_MEAN,64551.47089481354,3
POLICY_Manafactured_Year_and_Month_diff_MAX,38589.69737529755,3
POLICY_Manafactured_Year_and_Month_MAX,2496.07510137558,3
POLICY_Engine_Displacement_(Cubic_Centimeter)_MAX,21713.20144510269,3
POLICY_iply_area_area_14_MEAN,97.66816997528076,3
POLICY_Imported_or_Domestic_Car_index_20_MEAN,14.648699760437012,3
POLICY_Imported_or_Domestic_Car_index_10_MEAN,122492.6198630333,3
POLICY_Policy_days_from_dbirth_MEAN,40307.539511203766,3
POLICY_lia_class_MAX,145685.79726457596,3
POLICY_lia_class_MEAN,7515.771702289581,3
POLICY_Coverage_Deductible_if_applied_MAX,3044.3912258148193,3
POLICY_Coverage_Deductible_if_applied_MEAN,11777.618066310883,3
POLICY_Coverage_Deductible_if_applied_SUM,17226.515329360962,3
POLICY_Deductible_calc_MAX,30280.092435359955,3
POLICY_Deductible_calc_MEAN,12111.976152420044,3
POLICY_Deductible_calc_SUM,16943.106289863586,3
POLICY_iply_area_area_5_MEAN,423.55488300323486,3
POLICY_Main_Insurance_Coverage_Group_車損_MEAN,3543.135344982147,3
POLICY_Imported_or_Domestic_Car_index_90_MEAN,28.406700134277344,3
POLICY_iply_area_area_0_MEAN,1062.8666167259216,3
POLICY_Insured_Amount3_MAX,325257.07644462585,3
POLICY_Insured_Amount3_MEAN,31027.394632339478,3
POLICY_Insured_Amount3_SUM,18413.123331546783,3
POLICY_iply_area_area_15_MEAN,26.804800510406494,3
POLICY_iply_area_area_4_MEAN,301.92092990875244,3
POLICY_Replacement_cost_of_insured_vehicle_MAX,46116.182951927185,3
POLICY_Replacement_cost_of_insured_vehicle_MEAN,2727.9487981796265,3
POLICY_Replacement_cost_of_insured_vehicle_SUM,18437.06325531006,3
POLICY_iply_area_area_2_MEAN,770.9927206039429,3
POLICY_Premium_MAX,128948.04297590256,3
POLICY_Premium_MEAN,55324.62064599991,3
POLICY_Premium_SUM,1267613.165942192,3
POLICY_Imported_or_Domestic_Car_index_50_MEAN,288.7992191314697,3
POLICY_iply_area_area_10_MEAN,0.0,3
POLICY_pdmg_acc_MAX,156872.36448335648,3
POLICY_pdmg_acc_MEAN,10920.97986459732,3
POLICY_iply_area_area_8_MEAN,633.3932023048401,3
POLICY_Main_Insurance_Coverage_Group_車責_MEAN,7808.001304149628,3
POLICY_Main_Insurance_Coverage_Group_竊盜_MEAN,12581.220332145691,3
POLICY_Imported_or_Domestic_Car_index_40_MEAN,805.0456190109253,3
POLICY_qpt_MAX,18656.784956932068,3
POLICY_qpt_MEAN,359.6622757911682,3
POLICY_Insured_Amount2_MAX,9625.019969940186,3
POLICY_Insured_Amount2_MEAN,22863.600375175476,3
POLICY_Insured_Amount2_SUM,6397.16906452179,3
POLICY_fassured_cat_0_MEAN,728.567361831665,3
POLICY_iply_area_area_9_MEAN,108.7318696975708,3
POLICY_iply_area_area_16_MEAN,25.51412010192871,3
POLICY_iply_area_area_12_MEAN,42.155330181121826,3
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MAX,8797.921770095825,3
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MEAN,408.52994203567505,3
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_SUM,4842.12634563446,3
POLICY_plia_acc_MAX,56615.71853160858,3
POLICY_plia_acc_MEAN,3049.7184658050537,3
POLICY_COUNT,56013.0093626976,3
POLICY_CURR_Deductible_calc_MAX,8911.741171836853,3
POLICY_CURR_Deductible_calc_MEAN,38807.76316738129,3
POLICY_CURR_Deductible_calc_SUM,1400.5494494438171,3
POLICY_CURR_Insured_Amount1_MAX,700.1277198791504,3
POLICY_CURR_Insured_Amount1_MEAN,1477216.2618865967,3
POLICY_CURR_Insured_Amount1_SUM,1224779.3778643608,3
POLICY_CURR_Insured_Amount3_MAX,21544.027806282043,3
POLICY_CURR_Insured_Amount3_MEAN,3920.363181114197,3
POLICY_CURR_Insured_Amount3_SUM,133766.6190662384,3
POLICY_CURR_Insured_Amount2_MAX,5751823.640478134,3
POLICY_CURR_Insured_Amount2_MEAN,18827.337461471558,3
POLICY_CURR_Insured_Amount2_SUM,2555999.7846240997,3
POLICY_CURR_Premium_MAX,106518.85457801819,3
POLICY_CURR_Premium_MEAN,37019.493592739105,3
POLICY_CURR_Premium_SUM,4236247.550955534,3
CLAIM_Coverage_03L_MEAN,0.0,3
CLAIM_Coverage_16P_MEAN,88597.86910915375,3
CLAIM_Marital_Status_of_Driver_stat_2_MEAN,53.89478063583374,3
CLAIM_Driver_days_from_accident_MEAN,7654.398886203766,3
CLAIM_Coverage_15F_MEAN,0.0,3
CLAIM_Cause_of_Loss_cause_2_MEAN,120.72402048110962,3
CLAIM_Coverage_00I_MEAN,257.86298990249634,3
CLAIM_Coverage_02K_MEAN,71.69799089431763,3
CLAIM_Driver's_Relationship_with_Insured_rls_4_MEAN,0.0,3
CLAIM_Coverage_20B_MEAN,1134.3249883651733,3
CLAIM_Paid_Loss_Amount_MEAN,32339.65531396866,3
CLAIM_Paid_Loss_Amount_MAX,1979054.386191845,3
CLAIM_Paid_Loss_Amount_SUM,255162.2186779976,3
CLAIM_Coverage_41E_MEAN,278.59402990341187,3
CLAIM_Coverage_45@_MEAN,118.70599937438965,3
CLAIM_Driver's_Gender_MEAN,982.2071785926819,3
CLAIM_Cause_of_Loss_cause_5_MEAN,22609.32946062088,3
CLAIM_Driver's_Relationship_with_Insured_rls_5_MEAN,128.25972986221313,3
CLAIM_Nature_of_the_claim_MEAN,202.00087594985962,3
CLAIM_Nature_of_the_claim_MAX,7.128920078277588,3
CLAIM_At_Fault?_MAX,509.8547911643982,3
CLAIM_At_Fault?_MEAN,1712.241400718689,3
CLAIM_At_Fault?_SUM,3950.295974254608,3
CLAIM_paid_Expenses_Amount_MAX,669.890787601471,3
CLAIM_paid_Expenses_Amount_MEAN,502.6593379974365,3
CLAIM_paid_Expenses_Amount_SUM,408.86124992370605,3
CLAIM_Cause_of_Loss_cause_1_MEAN,702.4456739425659,3
CLAIM_Coverage_04M_MEAN,312.12880182266235,3
CLAIM_Driver's_Relationship_with_Insured_rls_1_MEAN,684.0797085762024,3
CLAIM_Driver's_Relationship_with_Insured_rls_2_MEAN,146.572820186615,3
CLAIM_Driver's_Relationship_with_Insured_rls_7_MEAN,0.0,3
CLAIM_Deductible_MAX,58.68748950958252,3
CLAIM_Deductible_SUM,0.0,3
CLAIM_number_of_claimants_MAX,73.73250102996826,3
CLAIM_number_of_claimants_MEAN,507.3873653411865,3
CLAIM_number_of_claimants_SUM,695.8378009796143,3
CLAIM_Salvage_or_Subrogation?_MAX,666.7034902572632,3
CLAIM_Salvage_or_Subrogation?_MEAN,745.2793140411377,3
CLAIM_Salvage_or_Subrogation?_SUM,449.2828288078308,3
CLAIM_Driver_days_from_birth_MEAN,1063.0465550422668,3
CLAIM_Cause_of_Loss_cause_4_MEAN,64.26865148544312,3
CLAIM_Coverage_07P_MEAN,0.0,3
CLAIM_Coverage_55J_MEAN,206.90192985534668,3
CLAIM_Coverage_33O_MEAN,0.0,3
CLAIM_Coverage_16G_MEAN,436.33387088775635,3
CLAIM_Driver's_Relationship_with_Insured_rls_6_MEAN,73.96402072906494,3
CLAIM_Coverage_05E_MEAN,8.996210098266602,3
CLAIM_Coverage_51O_MEAN,314.63685035705566,3
CLAIM_Marital_Status_of_Driver_stat_1_MEAN,0.0,3
CLAIM_Driver's_Relationship_with_Insured_rls_3_MEAN,149.2717432975769,3
CLAIM_Cause_of_Loss_cause_0_MEAN,5902.923653125763,3
CLAIM_Coverage_20K_MEAN,30980.438687324524,3
CLAIM_COUNT,45.91949939727783,3
CLAIM_NUNIQUE_COUNT,140.70044994354248,3
POLICY_Insured_Amount1_MAX,10021.491931915283,4
POLICY_Insured_Amount1_MEAN,1052.2753047943115,4
POLICY_Insured_Amount1_SUM,6036.366201400757,4
POLICY_fassured_cat_1_MEAN,336.1245937347412,4
POLICY_Imported_or_Domestic_Car_index_30_MEAN,519.4732027053833,4
POLICY_Policy_days_from_ibirth_MEAN,36749.165464401245,4
POLICY_Manafactured_Year_and_Month_diff_MAX,25108.513449668884,4
POLICY_Manafactured_Year_and_Month_MAX,3376.7992362976074,4
POLICY_Engine_Displacement_(Cubic_Centimeter)_MAX,12271.73839378357,4
POLICY_iply_area_area_14_MEAN,0.0,4
POLICY_Imported_or_Domestic_Car_index_20_MEAN,0.0,4
POLICY_Imported_or_Domestic_Car_index_10_MEAN,10486.766585350037,4
POLICY_Policy_days_from_dbirth_MEAN,8216.79662513733,4
POLICY_lia_class_MAX,114722.20208835602,4
POLICY_lia_class_MEAN,5420.232725143433,4
POLICY_Coverage_Deductible_if_applied_MAX,1210.4197854995728,4
POLICY_Coverage_Deductible_if_applied_MEAN,5711.197296142578,4
POLICY_Coverage_Deductible_if_applied_SUM,14198.896134376526,4
POLICY_Deductible_calc_MAX,29244.16446495056,4
POLICY_Deductible_calc_MEAN,11258.889897346497,4
POLICY_Deductible_calc_SUM,12133.575406074524,4
POLICY_iply_area_area_5_MEAN,84.67259883880615,4
POLICY_Main_Insurance_Coverage_Group_車損_MEAN,1098.151403427124,4
POLICY_Imported_or_Domestic_Car_index_90_MEAN,0.0,4
POLICY_iply_area_area_0_MEAN,421.7744998931885,4
POLICY_Insured_Amount3_MAX,262853.5743637085,4
POLICY_Insured_Amount3_MEAN,16366.434057235718,4
POLICY_Insured_Amount3_SUM,12181.406729698181,4
POLICY_iply_area_area_15_MEAN,97.83090019226074,4
POLICY_iply_area_area_4_MEAN,0.0,4
POLICY_Replacement_cost_of_insured_vehicle_MAX,1947.113802909851,4
POLICY_Replacement_cost_of_insured_vehicle_MEAN,110.33209991455078,4
POLICY_Replacement_cost_of_insured_vehicle_SUM,5945.002074241638,4
POLICY_iply_area_area_2_MEAN,485.175498008728,4
POLICY_Premium_MAX,30038.339876174927,4
POLICY_Premium_MEAN,34181.27855491638,4
POLICY_Premium_SUM,618415.8459787369,4
POLICY_Imported_or_Domestic_Car_index_50_MEAN,0.0,4
POLICY_iply_area_area_10_MEAN,0.0,4
POLICY_pdmg_acc_MAX,149823.48774051666,4
POLICY_pdmg_acc_MEAN,8300.844535827637,4
POLICY_iply_area_area_8_MEAN,699.8706960678101,4
POLICY_Main_Insurance_Coverage_Group_車責_MEAN,3322.399709701538,4
POLICY_Main_Insurance_Coverage_Group_竊盜_MEAN,8701.17483329773,4
POLICY_Imported_or_Domestic_Car_index_40_MEAN,186.3124017715454,4
POLICY_qpt_MAX,15982.28009223938,4
POLICY_qpt_MEAN,539.3323965072632,4
POLICY_Insured_Amount2_MAX,1887.1173038482666,4
POLICY_Insured_Amount2_MEAN,10657.979055404663,4
POLICY_Insured_Amount2_SUM,15222.196808815002,4
POLICY_fassured_cat_0_MEAN,682.6849918365479,4
POLICY_iply_area_area_9_MEAN,0.0,4
POLICY_iply_area_area_16_MEAN,0.0,4
POLICY_iply_area_area_12_MEAN,0.0,4
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MAX,623.1659002304077,4
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MEAN,44.58530044555664,4
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_SUM,1076.2572059631348,4
POLICY_plia_acc_MAX,66898.1129245758,4
POLICY_plia_acc_MEAN,2893.5441970825195,4
POLICY_COUNT,35079.15264129639,4
POLICY_CURR_Deductible_calc_MAX,1933.8463020324707,4
POLICY_CURR_Deductible_calc_MEAN,229444.09410476685,4
POLICY_CURR_Deductible_calc_SUM,860.8070802688599,4
POLICY_CURR_Insured_Amount1_MAX,953.5917797088623,4
