feature,importance,fold
POLICY_Imported_or_Domestic_Car_index_20_MEAN,0.0,1
POLICY_Insurance_Coverage_09I_MEAN,0.0,1
POLICY_Insurance_Coverage_08H_MEAN,9.910099983215332,1
POLICY_Imported_or_Domestic_Car_index_21_MEAN,0.0,1
POLICY_Insurance_Coverage_41N_MEAN,10.697600364685059,1
POLICY_COUNT,102.95416975021362,1
POLICY_CURR_Insured_Amount3_MAX,3.9389801025390625,1
POLICY_CURR_Insured_Amount3_MEAN,163.74394989013672,1
POLICY_CURR_Insured_Amount3_SUM,0.0,1
POLICY_CURR_Insured_Amount1_MAX,30.77706003189087,1
POLICY_CURR_Insured_Amount1_MEAN,240.8578805923462,1
POLICY_CURR_Insured_Amount1_SUM,32.353699684143066,1
POLICY_CURR_New_Insured_Amount_max_MAX,0.0,1
POLICY_CURR_New_Insured_Amount_max_MEAN,21.000099658966064,1
POLICY_CURR_New_Insured_Amount_max_SUM,0.0,1
POLICY_CURR_Premium_MAX,3938.423295021057,1
POLICY_CURR_Premium_MEAN,1469.8874866962433,1
POLICY_CURR_Premium_SUM,10364.202153682709,1
POLICY_CURR_Insured_to_Premium_ratio_MAX,3396.4673733711243,1
POLICY_CURR_Insured_to_Premium_ratio_MEAN,2764.9512991905212,1
POLICY_CURR_Insured_Amount2_MAX,12.527899742126465,1
POLICY_CURR_Insured_Amount2_MEAN,177.77837920188904,1
POLICY_CURR_Insured_Amount2_SUM,8.450510025024414,1
POLICY_CURR_Deductible_calc_MAX,101.73500061035156,1
POLICY_CURR_Deductible_calc_MEAN,495.62824964523315,1
POLICY_CURR_Deductible_calc_SUM,8.769499778747559,1
CLAIM_Coverage_70P_MEAN,0.0,1
CLAIM_Coverage_41N_MEAN,0.0,1
CLAIM_Coverage_03L_MEAN,0.0,1
CLAIM_Coverage_16P_MEAN,6632.619343280792,1
CLAIM_Marital_Status_of_Driver_stat_2_MEAN,20.680339813232422,1
CLAIM_Coverage_10A_MEAN,0.0,1
CLAIM_Driver_days_from_accident_MEAN,2766.9801568984985,1
CLAIM_Coverage_15O_MEAN,0.0,1
CLAIM_Coverage_15F_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_2_MEAN,0.0,1
CLAIM_Coverage_00I_MEAN,0.0,1
CLAIM_Coverage_32N_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_9_MEAN,0.0,1
CLAIM_Coverage_02K_MEAN,0.0,1
CLAIM_Coverage_14N_MEAN,0.0,1
CLAIM_Coverage_57C_MEAN,0.0,1
CLAIM_Coverage_18@_MEAN,0.0,1
CLAIM_Driver's_Relationship_with_Insured_rls_4_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_14_MEAN,0.0,1
CLAIM_Coverage_42F_MEAN,0.0,1
CLAIM_Coverage_05N_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_3_MEAN,0.0,1
CLAIM_Coverage_20B_MEAN,31.88776922225952,1
CLAIM_Coverage_12L_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_11_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_6_MEAN,0.0,1
CLAIM_Coverage_56B_MEAN,0.0,1
CLAIM_Paid_Loss_Amount_MEAN,3236.160819530487,1
CLAIM_Paid_Loss_Amount_MAX,1755.279688835144,1
CLAIM_Paid_Loss_Amount_SUM,722.8529050350189,1
CLAIM_Coverage_41E_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_10_MEAN,0.0,1
CLAIM_Coverage_34P_MEAN,0.0,1
CLAIM_Coverage_45@_MEAN,0.0,1
CLAIM_Driver's_Gender_MEAN,452.8502836227417,1
CLAIM_Coverage_01A_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_5_MEAN,0.0,1
CLAIM_Driver's_Relationship_with_Insured_rls_5_MEAN,13.373510360717773,1
CLAIM_Nature_of_the_claim_MEAN,24.861799240112305,1
CLAIM_Nature_of_the_claim_MAX,0.0,1
CLAIM_At_Fault?_MAX,123.36119842529297,1
CLAIM_At_Fault?_MEAN,357.80476665496826,1
CLAIM_At_Fault?_SUM,333.6256923675537,1
CLAIM_Coverage_40M_MEAN,0.0,1
CLAIM_Coverage_06F_MEAN,0.0,1
CLAIM_paid_Expenses_Amount_MAX,77.25851964950562,1
CLAIM_paid_Expenses_Amount_MEAN,74.77585983276367,1
CLAIM_paid_Expenses_Amount_SUM,32.06513977050781,1
CLAIM_Coverage_57L_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_1_MEAN,19.811289310455322,1
CLAIM_Coverage_35H_MEAN,0.0,1
CLAIM_Coverage_04M_MEAN,27.160890102386475,1
CLAIM_Driver's_Relationship_with_Insured_rls_1_MEAN,149.6001410484314,1
CLAIM_Driver's_Relationship_with_Insured_rls_2_MEAN,37.91386938095093,1
CLAIM_Driver's_Relationship_with_Insured_rls_7_MEAN,6.660319805145264,1
CLAIM_Cause_of_Loss_cause_13_MEAN,0.0,1
CLAIM_Deductible_MAX,0.0,1
CLAIM_Deductible_MEAN,0.0,1
CLAIM_Deductible_SUM,0.0,1
CLAIM_number_of_claimants_MAX,0.0,1
CLAIM_number_of_claimants_MEAN,225.2938084602356,1
CLAIM_number_of_claimants_SUM,98.33658027648926,1
CLAIM_Coverage_18I_MEAN,0.0,1
CLAIM_Salvage_or_Subrogation?_MAX,201.8318567276001,1
CLAIM_Salvage_or_Subrogation?_MEAN,15.222509384155273,1
CLAIM_Salvage_or_Subrogation?_SUM,8.25864028930664,1
CLAIM_Driver_days_from_birth_MEAN,339.58966040611267,1
CLAIM_Coverage_26H_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_4_MEAN,0.0,1
CLAIM_Coverage_25G_MEAN,0.0,1
CLAIM_Coverage_14E_MEAN,0.0,1
CLAIM_Coverage_07P_MEAN,0.0,1
CLAIM_Coverage_29B_MEAN,0.0,1
CLAIM_Coverage_56K_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_12_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_15_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_8_MEAN,0.0,1
CLAIM_Coverage_55J_MEAN,19.276119709014893,1
CLAIM_Cause_of_Loss_cause_16_MEAN,0.0,1
CLAIM_Coverage_66L_MEAN,0.0,1
CLAIM_Coverage_33O_MEAN,0.0,1
CLAIM_Coverage_29K_MEAN,0.0,1
CLAIM_Coverage_16G_MEAN,99.30298018455505,1
CLAIM_Coverage_33F_MEAN,0.0,1
CLAIM_Coverage_46A_MEAN,0.0,1
CLAIM_Driver's_Relationship_with_Insured_rls_6_MEAN,22.731990337371826,1
CLAIM_Cause_of_Loss_cause_7_MEAN,0.0,1
CLAIM_Coverage_05E_MEAN,0.0,1
CLAIM_Coverage_08H_MEAN,0.0,1
CLAIM_Coverage_51O_MEAN,0.0,1
CLAIM_Marital_Status_of_Driver_stat_1_MEAN,5.468019962310791,1
CLAIM_Coverage_36I_MEAN,0.0,1
CLAIM_Driver's_Relationship_with_Insured_rls_3_MEAN,29.66342067718506,1
CLAIM_Cause_of_Loss_cause_0_MEAN,10695.401053905487,1
CLAIM_Coverage_20K_MEAN,46.56608033180237,1
CLAIM_Coverage_09@_MEAN,0.0,1
CLAIM_Coverage_70G_MEAN,0.0,1
CLAIM_COUNT,0.0,1
CLAIM_NUNIQUE_COUNT,168.04737043380737,1
POLICY_Imported_or_Domestic_Car_index_10_MEAN,18.873680591583252,2
POLICY_Imported_or_Domestic_Car_index_90_MEAN,4.784979820251465,2
POLICY_Insurance_Coverage_07P_MEAN,0.0,2
POLICY_Insurance_Coverage_45@_MEAN,0.0,2
POLICY_Insurance_Coverage_47B_MEAN,0.0,2
POLICY_Insurance_Coverage_40M_MEAN,0.0,2
POLICY_Insurance_Coverage_12L_MEAN,318.29942059516907,2
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MAX,447.3435513973236,2
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MEAN,3.202280044555664,2
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_SUM,410.79397892951965,2
POLICY_Manafactured_Year_and_Month_diff_MAX,2889.564972639084,2
POLICY_Imported_or_Domestic_Car_index_50_MEAN,0.0,2
POLICY_Imported_or_Domestic_Car_index_22_MEAN,0.0,2
POLICY_Insurance_Coverage_18@_MEAN,138.98789930343628,2
POLICY_Imported_or_Domestic_Car_index_40_MEAN,15.076489925384521,2
POLICY_Insurance_Coverage_03L_MEAN,71.84870958328247,2
POLICY_Policy_days_from_dbirth_MEAN,2661.778481245041,2
POLICY_Insurance_Coverage_15F_MEAN,68.20980930328369,2
POLICY_Insurance_Coverage_46A_MEAN,2.4950599670410156,2
POLICY_Main_Insurance_Coverage_Group_車責_MEAN,413.4173276424408,2
POLICY_Insurance_Coverage_68E_MEAN,0.0,2
POLICY_iply_area_area_20_MEAN,0.0,2
POLICY_Insured_Amount3_MAX,6623.3274438381195,2
POLICY_Insured_Amount3_MEAN,1323.2193012237549,2
POLICY_Insured_Amount3_SUM,850.2667851448059,2
POLICY_Main_Insurance_Coverage_Group_竊盜_MEAN,674.8770503997803,2
POLICY_Insurance_Coverage_33O_MEAN,0.0,2
POLICY_Coverage_Deductible_if_applied_MAX,49.880770444869995,2
POLICY_Coverage_Deductible_if_applied_MEAN,787.2066614627838,2
POLICY_Coverage_Deductible_if_applied_SUM,99.21788120269775,2
POLICY_lia_class_MAX,4806.019960165024,2
POLICY_lia_class_MEAN,29.977540016174316,2
POLICY_Insurance_Coverage_01A_MEAN,82.26002025604248,2
POLICY_Insurance_Coverage_01J_MEAN,0.0,2
POLICY_Main_Insurance_Coverage_Group_車損_MEAN,458.6919229030609,2
POLICY_Insurance_Coverage_56B_MEAN,0.0,2
POLICY_Insurance_Coverage_05N_MEAN,348.3712182044983,2
POLICY_Premium_MAX,14149.503913402557,2
POLICY_Premium_MEAN,1781.664458990097,2
POLICY_Premium_SUM,1525.7427022457123,2
POLICY_Insurance_Coverage_51O_MEAN,1379.248349905014,2
POLICY_fassured_cat_1_MEAN,0.0,2
POLICY_Insurance_Coverage_70P_MEAN,0.0,2
POLICY_iply_area_area_5_MEAN,62.42032051086426,2
POLICY_Insurance_Coverage_16P_MEAN,270.8973994255066,2
POLICY_Insurance_Coverage_14E_MEAN,199.8955273628235,2
POLICY_Imported_or_Domestic_Car_index_23_MEAN,0.0,2
POLICY_Insurance_Coverage_66L_MEAN,0.0,2
POLICY_Insurance_Coverage_56K_MEAN,0.0,2
POLICY_Insurance_Coverage_70G_MEAN,0.0,2
POLICY_Insurance_Coverage_34P_MEAN,0.0,2
POLICY_Imported_or_Domestic_Car_index_30_MEAN,46.91809892654419,2
POLICY_plia_acc_MAX,5556.6658980846405,2
POLICY_plia_acc_MEAN,100.61568307876587,2
POLICY_iply_area_area_18_MEAN,0.0,2
POLICY_Insurance_Coverage_33F_MEAN,0.0,2
POLICY_Insurance_Coverage_20B_MEAN,136.278151512146,2
POLICY_iply_area_area_1_MEAN,49.82188940048218,2
POLICY_Insurance_Coverage_32N_MEAN,0.0,2
POLICY_Insurance_Coverage_27I_MEAN,0.0,2
POLICY_Insurance_Coverage_15O_MEAN,234.54475951194763,2
POLICY_iply_area_area_16_MEAN,0.0,2
POLICY_iply_area_area_6_MEAN,0.0,2
POLICY_fassured_cat_0_MEAN,0.0,2
POLICY_Manafactured_Year_and_Month_MAX,88.82274198532104,2
POLICY_Insurance_Coverage_72@_MEAN,0.0,2
POLICY_Insurance_Coverage_14N_MEAN,0.0,2
POLICY_Insured_Amount2_MAX,200.5872597694397,2
POLICY_Insured_Amount2_MEAN,808.7109644412994,2
POLICY_Insured_Amount2_SUM,313.2097909450531,2
POLICY_iply_area_area_14_MEAN,31.555259704589844,2
POLICY_Insurance_Coverage_68N_MEAN,0.0,2
POLICY_New_Insured_Amount_max_MAX,34.277080059051514,2
POLICY_New_Insured_Amount_max_MEAN,11.897630214691162,2
POLICY_New_Insured_Amount_max_SUM,54.15761947631836,2
POLICY_iply_area_area_8_MEAN,71.104820728302,2
POLICY_iply_area_area_7_MEAN,0.0,2
POLICY_iply_area_area_13_MEAN,0.0,2
POLICY_Insurance_Coverage_57C_MEAN,0.0,2
POLICY_iply_area_area_2_MEAN,183.45633006095886,2
POLICY_iply_area_area_10_MEAN,8.497950077056885,2
POLICY_Insurance_Coverage_65K_MEAN,0.0,2
POLICY_Deductible_calc_MAX,5701.5004687309265,2
POLICY_Deductible_calc_MEAN,573.8579885959625,2
POLICY_Deductible_calc_SUM,980.9610073566437,2
POLICY_Insured_Amount1_MAX,1074.8869407176971,2
POLICY_Insured_Amount1_MEAN,1240.099513053894,2
POLICY_Insured_Amount1_SUM,877.8265001773834,2
POLICY_iply_area_area_0_MEAN,109.12166905403137,2
POLICY_iply_area_area_4_MEAN,17.82440996170044,2
POLICY_qpt_MAX,1400.7852084636688,2
POLICY_qpt_MEAN,68.5551209449768,2
POLICY_iply_area_area_19_MEAN,0.0,2
POLICY_Insurance_Coverage_16G_MEAN,661.9014358520508,2
POLICY_Insurance_Coverage_05E_MEAN,213.90131855010986,2
POLICY_Insurance_Coverage_36I_MEAN,0.0,2
POLICY_Insurance_Coverage_37J_MEAN,0.0,2
POLICY_Insurance_Coverage_71H_MEAN,0.0,2
POLICY_Insurance_Coverage_29K_MEAN,506.66917085647583,2
POLICY_Policy_days_from_ibirth_MEAN,5890.553009986877,2
POLICY_Insurance_Coverage_06F_MEAN,20.50923991203308,2
POLICY_Insurance_Coverage_04M_MEAN,2550.6933948993683,2
POLICY_Insurance_Coverage_35H_MEAN,0.0,2
POLICY_iply_area_area_21_MEAN,0.0,2
POLICY_Insurance_Coverage_66C_MEAN,0.0,2
POLICY_iply_area_area_12_MEAN,13.76807975769043,2
POLICY_Insurance_Coverage_10A_MEAN,165.22287249565125,2
POLICY_fassured_cat_2_MEAN,0.0,2
POLICY_Insurance_Coverage_41E_MEAN,0.0,2
POLICY_iply_area_area_9_MEAN,123.4848301410675,2
POLICY_pdmg_acc_MAX,3067.157687187195,2
POLICY_pdmg_acc_MEAN,1694.3781070709229,2
POLICY_iply_area_area_15_MEAN,27.751879930496216,2
POLICY_Insurance_Coverage_02K_MEAN,193.2404236793518,2
POLICY_Insurance_Coverage_00I_MEAN,123.68914842605591,2
POLICY_Insurance_Coverage_42F_MEAN,44.61245012283325,2
POLICY_Insurance_Coverage_26H_MEAN,106.55704975128174,2
POLICY_Imported_or_Domestic_Car_index_24_MEAN,0.0,2
POLICY_Insurance_Coverage_29B_MEAN,205.49963879585266,2
POLICY_Insurance_Coverage_67D_MEAN,0.0,2
POLICY_iply_area_area_11_MEAN,0.0,2
POLICY_Engine_Displacement_(Cubic_Centimeter)_MAX,2797.65247297287,2
POLICY_Insurance_Coverage_55J_MEAN,317.9734230041504,2
POLICY_Insurance_Coverage_18I_MEAN,0.0,2
POLICY_Replacement_cost_of_insured_vehicle_MAX,1599.0578174591064,2
POLICY_Replacement_cost_of_insured_vehicle_MEAN,52.03129029273987,2
POLICY_Replacement_cost_of_insured_vehicle_SUM,1946.4864573478699,2
POLICY_Insurance_Coverage_57L_MEAN,41.436360120773315,2
POLICY_iply_area_area_17_MEAN,0.0,2
POLICY_Insurance_Coverage_20K_MEAN,537.8105707168579,2
POLICY_Insurance_Coverage_25G_MEAN,0.0,2
POLICY_fassured_cat_3_MEAN,0.0,2
POLICY_iply_area_area_3_MEAN,112.39548110961914,2
POLICY_Insurance_Coverage_09@_MEAN,142.76195979118347,2
POLICY_Imported_or_Domestic_Car_index_20_MEAN,0.0,2
POLICY_Insurance_Coverage_09I_MEAN,0.0,2
POLICY_Insurance_Coverage_08H_MEAN,40.94307041168213,2
POLICY_Imported_or_Domestic_Car_index_21_MEAN,0.0,2
POLICY_Insurance_Coverage_41N_MEAN,59.24179935455322,2
POLICY_COUNT,70.89839029312134,2
POLICY_CURR_Insured_Amount3_MAX,12.034700393676758,2
POLICY_CURR_Insured_Amount3_MEAN,434.94979882240295,2
POLICY_CURR_Insured_Amount3_SUM,14.091060161590576,2
POLICY_CURR_Insured_Amount1_MAX,17.695580005645752,2
POLICY_CURR_Insured_Amount1_MEAN,785.3989851474762,2
POLICY_CURR_Insured_Amount1_SUM,43.50713920593262,2
POLICY_CURR_New_Insured_Amount_max_MAX,0.0,2
POLICY_CURR_New_Insured_Amount_max_MEAN,51.92653036117554,2
POLICY_CURR_New_Insured_Amount_max_SUM,3.265660047531128,2
POLICY_CURR_Premium_MAX,2503.0056777000427,2
POLICY_CURR_Premium_MEAN,1642.940181016922,2
POLICY_CURR_Premium_SUM,12064.423537254333,2
POLICY_CURR_Insured_to_Premium_ratio_MAX,4033.3406524658203,2
POLICY_CURR_Insured_to_Premium_ratio_MEAN,2063.3864916563034,2
POLICY_CURR_Insured_Amount2_MAX,0.0,2
POLICY_CURR_Insured_Amount2_MEAN,199.65432977676392,2
POLICY_CURR_Insured_Amount2_SUM,9.902700424194336,2
POLICY_CURR_Deductible_calc_MAX,0.0,2
POLICY_CURR_Deductible_calc_MEAN,403.1422874927521,2
POLICY_CURR_Deductible_calc_SUM,6.500619888305664,2
CLAIM_Coverage_70P_MEAN,0.0,2
CLAIM_Coverage_41N_MEAN,0.0,2
CLAIM_Coverage_03L_MEAN,0.0,2
CLAIM_Coverage_16P_MEAN,7105.0033712387085,2
CLAIM_Marital_Status_of_Driver_stat_2_MEAN,27.89053988456726,2
CLAIM_Coverage_10A_MEAN,0.0,2
CLAIM_Driver_days_from_accident_MEAN,2837.293966293335,2
CLAIM_Coverage_15O_MEAN,0.0,2
CLAIM_Coverage_15F_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_2_MEAN,11.562429904937744,2
CLAIM_Coverage_00I_MEAN,0.0,2
CLAIM_Coverage_32N_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_9_MEAN,0.0,2
CLAIM_Coverage_02K_MEAN,5.380620002746582,2
CLAIM_Coverage_14N_MEAN,0.0,2
CLAIM_Coverage_57C_MEAN,0.0,2
CLAIM_Coverage_18@_MEAN,0.0,2
CLAIM_Driver's_Relationship_with_Insured_rls_4_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_14_MEAN,0.0,2
CLAIM_Coverage_42F_MEAN,0.0,2
CLAIM_Coverage_05N_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_3_MEAN,0.0,2
CLAIM_Coverage_20B_MEAN,55.4205596446991,2
CLAIM_Coverage_12L_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_11_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_6_MEAN,0.0,2
CLAIM_Coverage_56B_MEAN,0.0,2
CLAIM_Paid_Loss_Amount_MEAN,3514.1220128536224,2
CLAIM_Paid_Loss_Amount_MAX,1421.4825067520142,2
CLAIM_Paid_Loss_Amount_SUM,932.4753422737122,2
CLAIM_Coverage_41E_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_10_MEAN,0.0,2
CLAIM_Coverage_34P_MEAN,0.0,2
CLAIM_Coverage_45@_MEAN,0.0,2
CLAIM_Driver's_Gender_MEAN,757.0964472293854,2
CLAIM_Coverage_01A_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_5_MEAN,0.0,2
CLAIM_Driver's_Relationship_with_Insured_rls_5_MEAN,36.710620403289795,2
CLAIM_Nature_of_the_claim_MEAN,334.9110107421875,2
CLAIM_Nature_of_the_claim_MAX,0.0,2
CLAIM_At_Fault?_MAX,122.18621873855591,2
CLAIM_At_Fault?_MEAN,343.314555644989,2
CLAIM_At_Fault?_SUM,557.007392168045,2
