feature,importance,fold
POLICY_Insurance_Coverage_34P_MEAN,0.0,1
POLICY_Imported_or_Domestic_Car_index_30_MEAN,267.7074167728424,1
POLICY_plia_acc_MAX,421.79176211357117,1
POLICY_plia_acc_MEAN,17.20900058746338,1
POLICY_iply_area_area_18_MEAN,0.0,1
POLICY_Insurance_Coverage_33F_MEAN,0.0,1
POLICY_Insurance_Coverage_20B_MEAN,79.45199060440063,1
POLICY_iply_area_area_1_MEAN,10.35233998298645,1
POLICY_Insurance_Coverage_32N_MEAN,0.0,1
POLICY_Insurance_Coverage_27I_MEAN,0.0,1
POLICY_Insurance_Coverage_15O_MEAN,22.1329402923584,1
POLICY_iply_area_area_16_MEAN,0.0,1
POLICY_iply_area_area_6_MEAN,61.518609285354614,1
POLICY_fassured_cat_0_MEAN,19.07036018371582,1
POLICY_Manafactured_Year_and_Month_MAX,153.80082941055298,1
POLICY_Insurance_Coverage_72@_MEAN,0.0,1
POLICY_Insurance_Coverage_14N_MEAN,0.0,1
POLICY_Insured_Amount2_MAX,187.0182089805603,1
POLICY_Insured_Amount2_MEAN,751.6530727148056,1
POLICY_Insured_Amount2_SUM,503.57900857925415,1
POLICY_iply_area_area_14_MEAN,6.780589818954468,1
POLICY_Insurance_Coverage_68N_MEAN,0.0,1
POLICY_New_Insured_Amount_max_MAX,85.48666977882385,1
POLICY_New_Insured_Amount_max_MEAN,36.676559925079346,1
POLICY_New_Insured_Amount_max_SUM,113.2990996837616,1
POLICY_iply_area_area_8_MEAN,76.18317008018494,1
POLICY_iply_area_area_7_MEAN,54.16717028617859,1
POLICY_iply_area_area_13_MEAN,61.62259912490845,1
POLICY_Insurance_Coverage_57C_MEAN,0.0,1
POLICY_iply_area_area_2_MEAN,62.76567077636719,1
POLICY_iply_area_area_10_MEAN,8.154370307922363,1
POLICY_Insurance_Coverage_65K_MEAN,0.0,1
POLICY_Deductible_calc_MAX,7146.266950368881,1
POLICY_Deductible_calc_MEAN,525.0563201904297,1
POLICY_Deductible_calc_SUM,2494.691716194153,1
POLICY_Insured_Amount1_MAX,866.527866601944,1
POLICY_Insured_Amount1_MEAN,906.1979206800461,1
POLICY_Insured_Amount1_SUM,854.808309674263,1
POLICY_iply_area_area_0_MEAN,71.73584985733032,1
POLICY_iply_area_area_4_MEAN,101.26023030281067,1
POLICY_qpt_MAX,704.2644696235657,1
POLICY_qpt_MEAN,32.505460262298584,1
POLICY_iply_area_area_19_MEAN,0.0,1
POLICY_Insurance_Coverage_16G_MEAN,130.4598298072815,1
POLICY_Insurance_Coverage_05E_MEAN,344.2896695137024,1
POLICY_Insurance_Coverage_36I_MEAN,0.0,1
POLICY_Insurance_Coverage_37J_MEAN,0.0,1
POLICY_Insurance_Coverage_71H_MEAN,0.0,1
POLICY_Insurance_Coverage_29K_MEAN,379.1796176433563,1
POLICY_Policy_days_from_ibirth_MEAN,5439.834747314453,1
POLICY_Insurance_Coverage_06F_MEAN,38.77672028541565,1
POLICY_Insurance_Coverage_04M_MEAN,2796.2005887031555,1
POLICY_Insurance_Coverage_35H_MEAN,0.0,1
POLICY_iply_area_area_21_MEAN,0.0,1
POLICY_Insurance_Coverage_66C_MEAN,0.0,1
POLICY_iply_area_area_12_MEAN,29.695030212402344,1
POLICY_Insurance_Coverage_10A_MEAN,59.99912071228027,1
POLICY_fassured_cat_2_MEAN,0.0,1
POLICY_Insurance_Coverage_41E_MEAN,0.0,1
POLICY_iply_area_area_9_MEAN,94.70381999015808,1
POLICY_pdmg_acc_MAX,8537.265268087387,1
POLICY_pdmg_acc_MEAN,5313.123111486435,1
POLICY_iply_area_area_15_MEAN,20.95458984375,1
POLICY_Insurance_Coverage_02K_MEAN,178.65999007225037,1
POLICY_Insurance_Coverage_00I_MEAN,5.410339832305908,1
POLICY_Insurance_Coverage_42F_MEAN,23.848769664764404,1
POLICY_Insurance_Coverage_26H_MEAN,65.41153025627136,1
POLICY_Imported_or_Domestic_Car_index_24_MEAN,35.54337024688721,1
POLICY_Insurance_Coverage_29B_MEAN,283.705970287323,1
POLICY_Insurance_Coverage_67D_MEAN,0.0,1
POLICY_iply_area_area_11_MEAN,31.521909713745117,1
POLICY_Engine_Displacement_(Cubic_Centimeter)_MAX,2407.104121208191,1
POLICY_Insurance_Coverage_55J_MEAN,225.33745098114014,1
POLICY_Insurance_Coverage_18I_MEAN,0.0,1
POLICY_Replacement_cost_of_insured_vehicle_MAX,2340.0437611341476,1
POLICY_Replacement_cost_of_insured_vehicle_MEAN,59.8510799407959,1
POLICY_Replacement_cost_of_insured_vehicle_SUM,1556.8812626600266,1
POLICY_Insurance_Coverage_57L_MEAN,118.1683292388916,1
POLICY_iply_area_area_17_MEAN,0.0,1
POLICY_Insurance_Coverage_20K_MEAN,228.55055975914001,1
POLICY_Insurance_Coverage_25G_MEAN,0.0,1
POLICY_fassured_cat_3_MEAN,0.0,1
POLICY_iply_area_area_3_MEAN,129.68545007705688,1
POLICY_Insurance_Coverage_09@_MEAN,227.26711058616638,1
POLICY_Imported_or_Domestic_Car_index_20_MEAN,0.0,1
POLICY_Insurance_Coverage_09I_MEAN,0.0,1
POLICY_Insurance_Coverage_08H_MEAN,13.61860990524292,1
POLICY_Imported_or_Domestic_Car_index_21_MEAN,0.0,1
POLICY_Insurance_Coverage_41N_MEAN,29.360300064086914,1
POLICY_COUNT,84.3426399230957,1
POLICY_CURR_Insured_Amount3_MAX,4.317150115966797,1
POLICY_CURR_Insured_Amount3_MEAN,552.6856708526611,1
POLICY_CURR_Insured_Amount3_SUM,0.0,1
POLICY_CURR_Insured_Amount1_MAX,62.79651069641113,1
POLICY_CURR_Insured_Amount1_MEAN,399.4448301792145,1
POLICY_CURR_Insured_Amount1_SUM,81.75132036209106,1
POLICY_CURR_New_Insured_Amount_max_MAX,0.0,1
POLICY_CURR_New_Insured_Amount_max_MEAN,25.21306037902832,1
POLICY_CURR_New_Insured_Amount_max_SUM,0.0,1
POLICY_CURR_Premium_MAX,139064.63687944412,1
POLICY_CURR_Premium_MEAN,4070.294128894806,1
POLICY_CURR_Premium_SUM,34780.17148780823,1
POLICY_CURR_Insured_to_Premium_ratio_MAX,2259.580663919449,1
POLICY_CURR_Insured_to_Premium_ratio_MEAN,1673.7022442817688,1
POLICY_CURR_Insured_Amount2_MAX,5.829400062561035,1
POLICY_CURR_Insured_Amount2_MEAN,230.97022891044617,1
POLICY_CURR_Insured_Amount2_SUM,26.95888042449951,1
POLICY_CURR_Deductible_calc_MAX,49.94060039520264,1
POLICY_CURR_Deductible_calc_MEAN,507.60586190223694,1
POLICY_CURR_Deductible_calc_SUM,24.2632999420166,1
CLAIM_Coverage_70P_MEAN,0.0,1
CLAIM_Coverage_41N_MEAN,0.0,1
CLAIM_Coverage_03L_MEAN,0.0,1
CLAIM_Coverage_16P_MEAN,889.5146534442902,1
CLAIM_Marital_Status_of_Driver_stat_2_MEAN,34.66069984436035,1
CLAIM_Coverage_10A_MEAN,0.0,1
CLAIM_Driver_days_from_accident_MEAN,1982.6808030605316,1
CLAIM_Coverage_15O_MEAN,0.0,1
CLAIM_Coverage_15F_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_2_MEAN,0.0,1
CLAIM_Coverage_00I_MEAN,0.0,1
CLAIM_Coverage_32N_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_9_MEAN,0.0,1
CLAIM_Coverage_02K_MEAN,0.0,1
CLAIM_Coverage_14N_MEAN,0.0,1
CLAIM_Coverage_57C_MEAN,0.0,1
CLAIM_Coverage_18@_MEAN,0.0,1
CLAIM_Driver's_Relationship_with_Insured_rls_4_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_14_MEAN,0.0,1
CLAIM_Coverage_42F_MEAN,0.0,1
CLAIM_Coverage_05N_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_3_MEAN,0.0,1
CLAIM_Coverage_20B_MEAN,133.46319675445557,1
CLAIM_Coverage_12L_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_11_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_6_MEAN,0.0,1
CLAIM_Coverage_56B_MEAN,0.0,1
CLAIM_Paid_Loss_Amount_MEAN,853.080908536911,1
CLAIM_Paid_Loss_Amount_MAX,5367.915217041969,1
CLAIM_Paid_Loss_Amount_SUM,1546.0336306095123,1
CLAIM_Coverage_41E_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_10_MEAN,0.0,1
CLAIM_Coverage_34P_MEAN,0.0,1
CLAIM_Coverage_45@_MEAN,0.0,1
CLAIM_Driver's_Gender_MEAN,96.82657957077026,1
CLAIM_Coverage_01A_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_5_MEAN,9.760149955749512,1
CLAIM_Driver's_Relationship_with_Insured_rls_5_MEAN,57.96536064147949,1
CLAIM_Nature_of_the_claim_MEAN,5.448709964752197,1
CLAIM_Nature_of_the_claim_MAX,0.0,1
CLAIM_At_Fault?_MAX,1418.34219789505,1
CLAIM_At_Fault?_MEAN,1522.672875881195,1
CLAIM_At_Fault?_SUM,818.7695231437683,1
CLAIM_Coverage_40M_MEAN,0.0,1
CLAIM_Coverage_06F_MEAN,0.0,1
CLAIM_paid_Expenses_Amount_MAX,81.65156030654907,1
CLAIM_paid_Expenses_Amount_MEAN,104.5548403263092,1
CLAIM_paid_Expenses_Amount_SUM,66.07868933677673,1
CLAIM_Coverage_57L_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_1_MEAN,353.09176778793335,1
CLAIM_Coverage_35H_MEAN,0.0,1
CLAIM_Coverage_04M_MEAN,214.66745352745056,1
CLAIM_Driver's_Relationship_with_Insured_rls_1_MEAN,34.51521944999695,1
CLAIM_Driver's_Relationship_with_Insured_rls_2_MEAN,35.691290616989136,1
CLAIM_Driver's_Relationship_with_Insured_rls_7_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_13_MEAN,0.0,1
CLAIM_Deductible_MAX,0.0,1
CLAIM_Deductible_MEAN,0.0,1
CLAIM_Deductible_SUM,0.0,1
CLAIM_number_of_claimants_MAX,3.6989800930023193,1
CLAIM_number_of_claimants_MEAN,184.30661797523499,1
CLAIM_number_of_claimants_SUM,468.0411260128021,1
CLAIM_Coverage_18I_MEAN,0.0,1
CLAIM_Salvage_or_Subrogation?_MAX,92.89211130142212,1
CLAIM_Salvage_or_Subrogation?_MEAN,14.732969522476196,1
CLAIM_Salvage_or_Subrogation?_SUM,43.71932005882263,1
CLAIM_Driver_days_from_birth_MEAN,447.4883167743683,1
CLAIM_Coverage_26H_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_4_MEAN,0.0,1
CLAIM_Coverage_25G_MEAN,0.0,1
CLAIM_Coverage_14E_MEAN,0.0,1
CLAIM_Coverage_07P_MEAN,0.0,1
CLAIM_Coverage_29B_MEAN,0.0,1
CLAIM_Coverage_56K_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_12_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_15_MEAN,0.0,1
CLAIM_Cause_of_Loss_cause_8_MEAN,0.0,1
CLAIM_Coverage_55J_MEAN,50.124369382858276,1
CLAIM_Cause_of_Loss_cause_16_MEAN,0.0,1
CLAIM_Coverage_66L_MEAN,0.0,1
CLAIM_Coverage_33O_MEAN,0.0,1
CLAIM_Coverage_29K_MEAN,0.0,1
CLAIM_Coverage_16G_MEAN,127.42508029937744,1
CLAIM_Coverage_33F_MEAN,0.0,1
CLAIM_Coverage_46A_MEAN,0.0,1
CLAIM_Driver's_Relationship_with_Insured_rls_6_MEAN,14.865809917449951,1
CLAIM_Cause_of_Loss_cause_7_MEAN,0.0,1
CLAIM_Coverage_05E_MEAN,0.0,1
CLAIM_Coverage_08H_MEAN,0.0,1
CLAIM_Coverage_51O_MEAN,30.415100812911987,1
CLAIM_Marital_Status_of_Driver_stat_1_MEAN,14.92890977859497,1
CLAIM_Coverage_36I_MEAN,0.0,1
CLAIM_Driver's_Relationship_with_Insured_rls_3_MEAN,25.56531000137329,1
CLAIM_Cause_of_Loss_cause_0_MEAN,546.5901124477386,1
CLAIM_Coverage_20K_MEAN,13.69638991355896,1
CLAIM_Coverage_09@_MEAN,0.0,1
CLAIM_Coverage_70G_MEAN,0.0,1
CLAIM_COUNT,42.25225067138672,1
CLAIM_NUNIQUE_COUNT,113.84942030906677,1
POLICY_Imported_or_Domestic_Car_index_10_MEAN,707.9747767448425,2
POLICY_Imported_or_Domestic_Car_index_90_MEAN,7.10971999168396,2
POLICY_Insurance_Coverage_07P_MEAN,10.855900049209595,2
POLICY_Insurance_Coverage_45@_MEAN,0.0,2
POLICY_Insurance_Coverage_47B_MEAN,0.0,2
POLICY_Insurance_Coverage_40M_MEAN,42.63749027252197,2
POLICY_Insurance_Coverage_12L_MEAN,262.59428906440735,2
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MAX,372.1002314090729,2
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_MEAN,12.565099716186523,2
POLICY_Multiple_Products_with_TmNewa_(Yes_or_No?)_SUM,451.21612226963043,2
POLICY_Manafactured_Year_and_Month_diff_MAX,8120.627652645111,2
POLICY_Imported_or_Domestic_Car_index_50_MEAN,51.692079305648804,2
POLICY_Imported_or_Domestic_Car_index_22_MEAN,0.0,2
POLICY_Insurance_Coverage_18@_MEAN,242.92561960220337,2
POLICY_Imported_or_Domestic_Car_index_40_MEAN,109.2345290184021,2
POLICY_Insurance_Coverage_03L_MEAN,71.87735939025879,2
POLICY_Policy_days_from_dbirth_MEAN,5199.0495928525925,2
POLICY_Insurance_Coverage_15F_MEAN,160.8855791091919,2
POLICY_Insurance_Coverage_46A_MEAN,0.0,2
POLICY_Main_Insurance_Coverage_Group_車責_MEAN,714.6315848827362,2
POLICY_Insurance_Coverage_68E_MEAN,0.0,2
POLICY_iply_area_area_20_MEAN,0.0,2
POLICY_Insured_Amount3_MAX,6220.267781734467,2
POLICY_Insured_Amount3_MEAN,1644.5130228996277,2
POLICY_Insured_Amount3_SUM,1484.0067722797394,2
POLICY_Main_Insurance_Coverage_Group_竊盜_MEAN,373.8009696006775,2
POLICY_Insurance_Coverage_33O_MEAN,0.0,2
POLICY_Coverage_Deductible_if_applied_MAX,43.71525049209595,2
POLICY_Coverage_Deductible_if_applied_MEAN,572.6786165237427,2
POLICY_Coverage_Deductible_if_applied_SUM,224.087749004364,2
POLICY_lia_class_MAX,16368.51994562149,2
POLICY_lia_class_MEAN,103.94152045249939,2
POLICY_Insurance_Coverage_01A_MEAN,12.65560007095337,2
POLICY_Insurance_Coverage_01J_MEAN,0.0,2
POLICY_Main_Insurance_Coverage_Group_車損_MEAN,584.6871718168259,2
POLICY_Insurance_Coverage_56B_MEAN,0.0,2
POLICY_Insurance_Coverage_05N_MEAN,480.10795640945435,2
POLICY_Premium_MAX,3906.1436434984207,2
POLICY_Premium_MEAN,1127.146268606186,2
POLICY_Premium_SUM,4831.7063620090485,2
POLICY_Insurance_Coverage_51O_MEAN,2632.6985840797424,2
POLICY_fassured_cat_1_MEAN,0.0,2
POLICY_Insurance_Coverage_70P_MEAN,0.0,2
POLICY_iply_area_area_5_MEAN,35.21634030342102,2
POLICY_Insurance_Coverage_16P_MEAN,166.61716079711914,2
POLICY_Insurance_Coverage_14E_MEAN,110.56047010421753,2
POLICY_Imported_or_Domestic_Car_index_23_MEAN,0.0,2
POLICY_Insurance_Coverage_66L_MEAN,0.0,2
POLICY_Insurance_Coverage_56K_MEAN,0.0,2
POLICY_Insurance_Coverage_70G_MEAN,0.0,2
POLICY_Insurance_Coverage_34P_MEAN,0.0,2
POLICY_Imported_or_Domestic_Car_index_30_MEAN,353.1701476573944,2
POLICY_plia_acc_MAX,857.8018648028374,2
POLICY_plia_acc_MEAN,86.93245315551758,2
POLICY_iply_area_area_18_MEAN,0.0,2
POLICY_Insurance_Coverage_33F_MEAN,0.0,2
POLICY_Insurance_Coverage_20B_MEAN,48.98031044006348,2
POLICY_iply_area_area_1_MEAN,20.45965003967285,2
POLICY_Insurance_Coverage_32N_MEAN,0.0,2
POLICY_Insurance_Coverage_27I_MEAN,0.0,2
POLICY_Insurance_Coverage_15O_MEAN,28.09089994430542,2
POLICY_iply_area_area_16_MEAN,0.0,2
POLICY_iply_area_area_6_MEAN,96.56702923774719,2
POLICY_fassured_cat_0_MEAN,13.299069881439209,2
POLICY_Manafactured_Year_and_Month_MAX,167.07599020004272,2
POLICY_Insurance_Coverage_72@_MEAN,0.0,2
POLICY_Insurance_Coverage_14N_MEAN,0.0,2
POLICY_Insured_Amount2_MAX,185.0056393146515,2
POLICY_Insured_Amount2_MEAN,950.0399584770203,2
POLICY_Insured_Amount2_SUM,512.7488210201263,2
POLICY_iply_area_area_14_MEAN,0.0,2
POLICY_Insurance_Coverage_68N_MEAN,0.0,2
POLICY_New_Insured_Amount_max_MAX,50.490520000457764,2
POLICY_New_Insured_Amount_max_MEAN,103.54685997962952,2
POLICY_New_Insured_Amount_max_SUM,120.53037929534912,2
POLICY_iply_area_area_8_MEAN,81.40711903572083,2
POLICY_iply_area_area_7_MEAN,24.442060112953186,2
POLICY_iply_area_area_13_MEAN,92.4281497001648,2
POLICY_Insurance_Coverage_57C_MEAN,0.0,2
POLICY_iply_area_area_2_MEAN,83.03233003616333,2
POLICY_iply_area_area_10_MEAN,30.6736798286438,2
POLICY_Insurance_Coverage_65K_MEAN,0.0,2
POLICY_Deductible_calc_MAX,6837.425917863846,2
POLICY_Deductible_calc_MEAN,593.8522698879242,2
POLICY_Deductible_calc_SUM,3281.229801774025,2
POLICY_Insured_Amount1_MAX,834.7346653938293,2
POLICY_Insured_Amount1_MEAN,1084.515985250473,2
POLICY_Insured_Amount1_SUM,882.7027797698975,2
POLICY_iply_area_area_0_MEAN,111.4904203414917,2
POLICY_iply_area_area_4_MEAN,65.61153984069824,2
POLICY_qpt_MAX,655.2399628162384,2
POLICY_qpt_MEAN,6.655419826507568,2
POLICY_iply_area_area_19_MEAN,0.0,2
POLICY_Insurance_Coverage_16G_MEAN,134.4979600906372,2
POLICY_Insurance_Coverage_05E_MEAN,313.9406204223633,2
POLICY_Insurance_Coverage_36I_MEAN,0.0,2
POLICY_Insurance_Coverage_37J_MEAN,0.0,2
POLICY_Insurance_Coverage_71H_MEAN,0.0,2
POLICY_Insurance_Coverage_29K_MEAN,366.1550290584564,2
POLICY_Policy_days_from_ibirth_MEAN,4588.273340582848,2
POLICY_Insurance_Coverage_06F_MEAN,18.19569969177246,2
POLICY_Insurance_Coverage_04M_MEAN,3291.8183945417404,2
POLICY_Insurance_Coverage_35H_MEAN,0.0,2
POLICY_iply_area_area_21_MEAN,0.0,2
POLICY_Insurance_Coverage_66C_MEAN,0.0,2
POLICY_iply_area_area_12_MEAN,12.354889869689941,2
POLICY_Insurance_Coverage_10A_MEAN,73.1204903125763,2
POLICY_fassured_cat_2_MEAN,0.0,2
POLICY_Insurance_Coverage_41E_MEAN,0.0,2
POLICY_iply_area_area_9_MEAN,64.08066987991333,2
POLICY_pdmg_acc_MAX,8387.895648002625,2
POLICY_pdmg_acc_MEAN,4907.925121307373,2
POLICY_iply_area_area_15_MEAN,26.734209656715393,2
POLICY_Insurance_Coverage_02K_MEAN,149.49312114715576,2
POLICY_Insurance_Coverage_00I_MEAN,26.77451992034912,2
POLICY_Insurance_Coverage_42F_MEAN,78.47261881828308,2
POLICY_Insurance_Coverage_26H_MEAN,88.03627038002014,2
POLICY_Imported_or_Domestic_Car_index_24_MEAN,43.459909439086914,2
POLICY_Insurance_Coverage_29B_MEAN,202.453200340271,2
POLICY_Insurance_Coverage_67D_MEAN,0.0,2
POLICY_iply_area_area_11_MEAN,26.46684980392456,2
POLICY_Engine_Displacement_(Cubic_Centimeter)_MAX,2469.723004937172,2
POLICY_Insurance_Coverage_55J_MEAN,262.4271101951599,2
POLICY_Insurance_Coverage_18I_MEAN,0.0,2
POLICY_Replacement_cost_of_insured_vehicle_MAX,2616.9944360256195,2
POLICY_Replacement_cost_of_insured_vehicle_MEAN,52.8822808265686,2
POLICY_Replacement_cost_of_insured_vehicle_SUM,1716.2177727222443,2
POLICY_Insurance_Coverage_57L_MEAN,129.2958221435547,2
POLICY_iply_area_area_17_MEAN,0.0,2
POLICY_Insurance_Coverage_20K_MEAN,235.9578502178192,2
POLICY_Insurance_Coverage_25G_MEAN,0.0,2
POLICY_fassured_cat_3_MEAN,0.0,2
POLICY_iply_area_area_3_MEAN,160.877610206604,2
POLICY_Insurance_Coverage_09@_MEAN,207.50125002861023,2
POLICY_Imported_or_Domestic_Car_index_20_MEAN,12.381319999694824,2
POLICY_Insurance_Coverage_09I_MEAN,0.0,2
POLICY_Insurance_Coverage_08H_MEAN,18.953219890594482,2
POLICY_Imported_or_Domestic_Car_index_21_MEAN,0.0,2
POLICY_Insurance_Coverage_41N_MEAN,19.459930419921875,2
POLICY_COUNT,77.77146887779236,2
POLICY_CURR_Insured_Amount3_MAX,13.170259952545166,2
POLICY_CURR_Insured_Amount3_MEAN,649.1889292001724,2
POLICY_CURR_Insured_Amount3_SUM,0.0,2
POLICY_CURR_Insured_Amount1_MAX,0.0,2
POLICY_CURR_Insured_Amount1_MEAN,560.3057992458344,2
POLICY_CURR_Insured_Amount1_SUM,41.48495030403137,2
POLICY_CURR_New_Insured_Amount_max_MAX,0.0,2
POLICY_CURR_New_Insured_Amount_max_MEAN,55.077720165252686,2
POLICY_CURR_New_Insured_Amount_max_SUM,6.438729763031006,2
POLICY_CURR_Premium_MAX,140933.1901305914,2
POLICY_CURR_Premium_MEAN,5571.2055747509,2
POLICY_CURR_Premium_SUM,32841.67996764183,2
POLICY_CURR_Insured_to_Premium_ratio_MAX,2783.4732214212418,2
POLICY_CURR_Insured_to_Premium_ratio_MEAN,1940.7251734733582,2
POLICY_CURR_Insured_Amount2_MAX,8.400670051574707,2
POLICY_CURR_Insured_Amount2_MEAN,275.9861924648285,2
POLICY_CURR_Insured_Amount2_SUM,27.248740196228027,2
POLICY_CURR_Deductible_calc_MAX,444.15745973587036,2
POLICY_CURR_Deductible_calc_MEAN,279.35788106918335,2
POLICY_CURR_Deductible_calc_SUM,20.218120336532593,2
CLAIM_Coverage_70P_MEAN,0.0,2
CLAIM_Coverage_41N_MEAN,0.0,2
CLAIM_Coverage_03L_MEAN,0.0,2
CLAIM_Coverage_16P_MEAN,665.6316132545471,2
CLAIM_Marital_Status_of_Driver_stat_2_MEAN,51.375839710235596,2
CLAIM_Coverage_10A_MEAN,0.0,2
CLAIM_Driver_days_from_accident_MEAN,1821.7709419727325,2
CLAIM_Coverage_15O_MEAN,0.0,2
CLAIM_Coverage_15F_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_2_MEAN,20.081600189208984,2
CLAIM_Coverage_00I_MEAN,0.0,2
CLAIM_Coverage_32N_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_9_MEAN,0.0,2
CLAIM_Coverage_02K_MEAN,0.0,2
CLAIM_Coverage_14N_MEAN,0.0,2
CLAIM_Coverage_57C_MEAN,0.0,2
CLAIM_Coverage_18@_MEAN,0.0,2
CLAIM_Driver's_Relationship_with_Insured_rls_4_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_14_MEAN,0.0,2
CLAIM_Coverage_42F_MEAN,0.0,2
CLAIM_Coverage_05N_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_3_MEAN,0.0,2
CLAIM_Coverage_20B_MEAN,19.215399980545044,2
CLAIM_Coverage_12L_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_11_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_6_MEAN,0.0,2
CLAIM_Coverage_56B_MEAN,0.0,2
CLAIM_Paid_Loss_Amount_MEAN,1175.8734440803528,2
CLAIM_Paid_Loss_Amount_MAX,5822.520471692085,2
CLAIM_Paid_Loss_Amount_SUM,1415.58818256855,2
CLAIM_Coverage_41E_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_10_MEAN,0.0,2
CLAIM_Coverage_34P_MEAN,0.0,2
CLAIM_Coverage_45@_MEAN,0.0,2
CLAIM_Driver's_Gender_MEAN,109.33252143859863,2
CLAIM_Coverage_01A_MEAN,0.0,2
CLAIM_Cause_of_Loss_cause_5_MEAN,6.621549844741821,2
CLAIM_Driver's_Relationship_with_Insured_rls_5_MEAN,39.64485025405884,2
CLAIM_Nature_of_the_claim_MEAN,24.63416051864624,2
CLAIM_Nature_of_the_claim_MAX,0.0,2
